"","Row.names","count","groups","group","mean","SD","ymin","ymax"
"1","CKD",0.0428079535985753,"b","CKD",0.0428079535985753,0.00071200169607863,0.0420959519024966,0.0435199552946539
"2","CKH",0.0262430626404975,"e","CKH",0.0262430626404975,0.000225317584199047,0.0260177450562985,0.0264683802246965
"3","dD1",0.0515508098463435,"a","dD1",0.0515508098463435,0.000614773104713188,0.0509360367416303,0.0521655829510567
"4","dD100",0.0395155108118061,"c","dD100",0.0395155108118061,0.000697858879041655,0.0388176519327644,0.0402133696908477
"5","dH1",0.0370292975708505,"d","dH1",0.0370292975708505,0.000741013119791777,0.0362882844510588,0.0377703106906423
"6","dH100",0.0225949735831282,"f","dH100",0.0225949735831282,0.00035786548563005,0.0222371080974981,0.0229528390687582
